1.0,1.39046600E-03,+1.02844980E+01,+1.40420100E-03,+4.71480000E+9.77943910E+00,+9.72638000E-04,+4.84440000E-04,+9.31119610E+00,+9.60715000E-04,+7.34306000E-04
1.0999883395522387,+8.88908550E+00,+4.88587000E-04,+9.39590000E-05,+8.41960870E+00,+4.28712000E-04,+3.26329000E-04,+7.98509140E+00,+6.53307000E-04,+5.26041000E-04
1.1999766791044777,+7.58941740E+00,+1.01090000E-05,-3.12330000E-05,+7.18496170E+00,+3.53027000E-04,+3.71689000E-04,+6.81807670E+00,+6.18445000E-04,+2.45201000E-04
1.3000233208955223,+1.15842830E+01,+1.11760730E+00,-5.26818000E-04,+1.17983780E+01,+1.12945530E+00,-3.20757000E-04,+1.17663680E+01,+1.15522980E+00,-4.07458000E-04
1.4000116604477613,+1.17291480E+01,+1.08696110E+00,+2.97688000E-04,+1.17578060E+01,+1.15681480E+00,+2.17726000E-04,+1.17483620E+01,+1.16169940E+00,+1.18064000E-04
1.500029151119403,+1.17289010E+01,+1.11497010E+00,+4.49707000E-04,+1.17511030E+01,+1.15355400E+00,+2.28353000E-04,+1.17497780E+01,+1.13211850E+00,+2.54010000E-05
1.5999883395522387,+1.17554030E+01,+1.16094600E+00,+3.38512000E-04,+1.17502070E+01,+1.08471370E+00,+2.04770000E-05,+1.14626980E+01,+1.16725970E+00,+2.96781000E-04
1.6999766791044777,+1.17733180E+01,+1.13028670E+00,+1.19231000E-04,+1.16855360E+01,+1.17509340E+00,+3.06112000E-04,+1.17171050E+01,+1.16432370E+00,+4.06421000E-04
1.8000233208955223,+1.17513630E+01,+1.08384320E+00,+1.09122000E-04,+1.17183390E+01,+1.16631130E+00,+1.14954000E-04,+1.17116610E+01,+1.13991320E+00,+1.96601000E-04
1.8999825093283582,+1.15786320E+01,+1.10375870E+00,+5.88380000E-05,+1.11412170E+01,+1.03056610E+00,-1.24415000E-04,+1.06466930E+01,+7.36120000E-05,+1.71070000E-05
2.000029151119403,+1.02440050E+01,+4.80292000E-04,+1.25063000E-04,+9.73882840E+00,+1.91288000E-04,-2.55310000E-05,+9.25376210E+00,+2.83562000E-04,+2.04377000E-04
