2.0,+3.52061290E-01,-8.13880000E-05,-1.00957000E-04,+3.52130120E-01,-8.32020000E-05,+7.37420000E-05,+3.51850880E-01,-8.32020000E-05,-1.07570000E-05
2.072732042910448,+3.51269000E-01,-1.01735000E-04,+5.44300000E-06,+3.51737880E-01,-1.83382000E-04,-2.23946000E-04,+3.51817110E-01,+7.91850000E-05,+1.03700000E-06
2.1454640858208953,+3.52131420E-01,-4.36750000E-05,-2.33280000E-05,+3.52354820E-01,+2.92890000E-05,+1.34523000E-04,+3.52306770E-01,-3.13888000E-04,-2.71250000E-04
2.218196128731343,+3.52575620E-01,-2.01396000E-04,-2.78896000E-04,+3.52054790E-01,+2.78640000E-05,-2.02170000E-05,+3.52111940E-01,-3.73240000E-05,+1.21952000E-04
2.290928171641791,+3.52513280E-01,-1.75088000E-04,-5.61160000E-05,+3.52830200E-01,-3.65470000E-05,-1.14436000E-04,+3.52663950E-01,+6.64840000E-05,+1.25710000E-05
2.363660214552239,+3.54640770E-01,+2.07360000E-05,+7.17980000E-05,+3.54992760E-01,-2.85635000E-04,-1.40485000E-04,+3.54797930E-01,-1.87659000E-04,-2.33796000E-04
2.4363922574626864,+3.54431660E-01,-2.14875000E-04,-2.53754000E-04,+3.54265410E-01,+1.22859000E-04,+1.58499000E-04,+3.54760260E-01,-2.08913000E-04,-1.14565000E-04
2.5090951492537314,+3.54718700E-01,-1.68349000E-04,-1.22211000E-04,+3.54423870E-01,-1.28951000E-04,-1.87140000E-04,+3.54273200E-01,+9.78470000E-05,+1.66793000E-04
2.581827192164179,+3.54773250E-01,-4.67850000E-05,+8.37210000E-05,+3.54686230E-01,-1.80920000E-04,-9.46070000E-05,+3.54419970E-01,-8.29430000E-05,-1.53963000E-04
2.6545592350746268,+3.52361320E-01,-1.68867000E-04,-2.40405000E-04,+3.51979460E-01,+1.28303000E-04,+1.64979000E-04,+3.52404180E-01,-2.37684000E-04,-5.08030000E-05
