2.0,,"+8.96131670E+00,+1.00848110E+00,-3.85556000E-04","+9.00440850E+00,+1.01548330E+00,-1.84030000E-04","+9.04305750E+00,+1.63165000E-04,+1.65497000E-04","+9.04405780E+00,+3.11425000E-04,+7.06310000E-05","+9.02924780E+00,+1.01165090E+00,-1.16768000E-04"
2.2000058302238807,,"+9.00882550E+00,+1.01783470E+00,-8.76090000E-05","+8.99385960E+00,-1.17930000E-05,-9.82360000E-05","+8.93526940E+00,+1.00596080E+00,+2.56216000E-04","+9.03392470E+00,+1.02123840E+00,+3.17387000E-04","+9.00086190E+00,+1.00861100E+00,-6.40220000E-05"
2.400011660447761,,"+2.37337690E+00,+1.21304000E-04,+1.55500000E-06","+2.35103200E+00,-2.12801000E-04,-3.21405000E-04","+2.28938880E+00,-1.21175000E-04,-1.60700000E-05","+2.28603700E+00,+1.68737000E-04,+2.44941000E-04","+2.38756330E+00,-3.08440000E-05,-1.07696000E-04"
