4.799994169776119,+4.70548830E-02,+4.70548830E-02,+4.70539760E-02,+4.69530180E-02,+4.70022660E-02
4.801976445895522,+4.68987160E-02,+4.68946990E-02,+4.69423910E-02,+4.68967720E-02,+4.68451920E-02
4.803958722014926,+4.68971610E-02,+4.68455810E-02,+4.68470070E-02,+4.68301590E-02,+4.67880390E-02
4.8059701492537314,+4.68416930E-02,+4.67942600E-02,+4.67377550E-02,+4.67421610E-02,+4.67385320E-02
4.80801072761194,+4.66868230E-02,+4.67870020E-02,+4.67386620E-02,+4.66872110E-02,+4.67385320E-02
4.80996385261194,+4.67328300E-02,+4.66851380E-02,+4.67396990E-02,+4.66816390E-02,+4.67330890E-02
4.812004430970149,+4.66371860E-02,+4.67396990E-02,+4.66360200E-02,+4.67404760E-02,+4.66345940E-02
4.813957555970149,+4.66817680E-02,+4.67376250E-02,+4.66348540E-02,+4.67377550E-02,+4.66304470E-02
4.815998134328358,+4.66317430E-02,+4.66347240E-02,+4.66831940E-02,+4.65789970E-02,+4.66831940E-02
4.8179804104477615,+4.66838420E-02,+4.66313540E-02,+4.65788670E-02,+4.66890260E-02,+4.66329100E-02
4.819962686567164,+4.66869520E-02,+4.65773120E-02,+4.65285830E-02,+4.66323910E-02,+4.65789970E-02
4.82197411380597,+4.66357610E-02,+4.65779600E-02,+4.65248240E-02,+4.65809410E-02,+4.66813790E-02
4.8239855410447765,+4.65280640E-02,+4.65799040E-02,+4.65832730E-02,+4.64776500E-02,+4.65271570E-02
4.825996968283582,+4.65796450E-02,+4.64724670E-02,+4.65253430E-02,+4.65267680E-02,+4.65801630E-02
4.827979244402985,+4.64759660E-02,+4.65259910E-02,+4.65323410E-02,+4.65736830E-02,+4.64703930E-02
4.829990671641791,+4.64801130E-02,+4.65292310E-02,+4.65313040E-02,+4.64784280E-02,+4.64763540E-02
4.832002098880597,+4.65272870E-02,+4.65309160E-02,+4.64745400E-02,+4.64763540E-02,+4.64732440E-02
4.833955223880597,+4.65322110E-02,+4.65270280E-02,+4.64711710E-02,+4.64272370E-02,+4.64715590E-02
4.835966651119403,+4.65239170E-02,+4.65280640E-02,+4.64746700E-02,+4.64211450E-02,+4.64249040E-02
4.837978078358209,+4.64793350E-02,+4.65266390E-02,+4.64737630E-02,+4.64229600E-02,+4.64169980E-02
4.839960354477612,+4.64237370E-02,+4.64731150E-02,+4.64694860E-02,+4.64758360E-02,+4.64747990E-02
4.842000932835821,+4.64215340E-02,+4.64230890E-02,+4.64662460E-02,+4.64709110E-02,+4.64754470E-02
4.8439832089552235,+4.64237370E-02,+4.63677510E-02,+4.63676210E-02,+4.64151840E-02,+4.64221820E-02
4.845965485074627,+4.64683190E-02,+4.64230890E-02,+4.64773910E-02,+4.64683190E-02,+4.63715090E-02
4.847976912313433,+4.64192020E-02,+4.64224410E-02,+4.64216640E-02,+4.64237370E-02,+4.64731150E-02
