5.500058302238806,+2.18055080E-01,-9.74295300E-02,-9.65852900E-02,+2.18030400E-01,-7.97692590E-02,-7.82477800E-02,+2.18055080E-01,-6.74554980E-02,-6.28118650E-02
5.5200559701492535,+2.17996630E-01,-6.76905900E-02,-5.74996340E-02,+2.17990140E-01,-5.65210370E-02,-4.74498000E-02,+2.17975850E-01,-4.95656230E-02,-3.97432320E-02
5.540053638059701,+2.18008320E-01,-5.84314460E-02,-3.81695160E-02,+2.17986240E-01,-4.97112920E-02,-3.28047880E-02,+2.18004420E-01,-4.43590080E-02,-2.90472070E-02
5.560051305970149,+2.18043390E-01,-5.44438350E-02,-3.00671490E-02,+2.18045990E-01,-4.82894680E-02,-2.61340910E-02,+2.18012220E-01,-4.29146350E-02,-2.17710250E-02
5.580048973880597,+2.18049880E-01,-5.25494940E-02,-2.53347270E-02,+2.18029100E-01,-4.57600970E-02,-2.31363470E-02,+2.18060270E-01,-4.19786740E-02,-1.88620540E-02
5.600046641791045,+2.18033000E-01,-5.24135450E-02,-2.11961260E-02,+2.18026500E-01,-4.81743840E-02,-1.89043030E-02,+2.18033000E-01,-4.17179220E-02,-1.70378230E-02
5.620015158582089,+2.18056380E-01,-5.20526160E-02,-2.19007530E-02,+2.18052480E-01,-4.42006380E-02,-1.99184140E-02,+2.18051180E-01,-4.00152570E-02,-1.87086100E-02
5.64004197761194,+2.18087550E-01,-4.95391850E-02,-2.38724670E-02,+2.18074560E-01,-4.25034190E-02,-2.13948000E-02,+2.18090150E-01,-4.04726110E-02,-1.89347580E-02
5.660010494402985,+2.18077160E-01,-5.02794490E-02,-2.33087130E-02,+2.18068070E-01,-4.28879380E-02,-2.10807830E-02,+2.18095340E-01,-4.05166740E-02,-1.89136340E-02
5.680037313432836,+2.18099240E-01,-5.16559140E-02,-2.25274930E-02,+2.18092740E-01,-4.64793690E-02,-2.01389910E-02,+2.18094040E-01,-4.17578380E-02,-1.75659370E-02
5.700034981343284,+2.18110930E-01,-5.12970580E-02,-2.28964600E-02,+2.18107030E-01,-4.46806720E-02,-1.98074760E-02,+2.18095340E-01,-4.03146300E-02,-1.77110870E-02
5.720003498134329,+2.18101840E-01,-4.93559330E-02,-2.13782120E-02,+2.18097940E-01,-4.53571740E-02,-1.95618860E-02,+2.18087550E-01,-4.09289250E-02,-1.72431070E-02
5.7400011660447765,+2.18099240E-01,-5.09400140E-02,-1.98788860E-02,+2.18087550E-01,-4.55147660E-02,-1.92174130E-02,+2.18104430E-01,-4.11500210E-02,-1.83516950E-02
