3.1979944029850746,+8.50022660E-01,+1.33734270E-02,+1.41196570E-02,+8.49142010E-01,+1.33731670E-02,+1.41195280E-02,+8.48334130E-01,+1.33731670E-02,+1.41196570E-02,+8.47735370E-01,+1.33731670E-02,+1.41209530E-02,+8.47022310E-01,+1.33748520E-02,+1.41186210E-02
3.2079932369402986,+8.45815690E-01,+1.33739450E-02,+1.41208240E-02,+8.44642840E-01,+1.33748520E-02,+1.41201760E-02,+8.44893520E-01,+1.33726490E-02,+1.41192690E-02,+8.44424640E-01,+1.33738150E-02,+1.41200460E-02,+8.43344010E-01,+1.33732970E-02,+1.41191390E-02
3.2180212220149254,+8.42429630E-01,+1.33735560E-02,+1.41186210E-02,+8.41997120E-01,+1.33732970E-02,+1.41191390E-02,+8.41703580E-01,+1.33739450E-02,+1.41208240E-02,+8.41443820E-01,+1.33744630E-02,+1.41200460E-02,+8.41293150E-01,+1.33738150E-02,+1.41212130E-02
3.2279909048507465,+8.42015300E-01,+1.33744630E-02,+1.41195280E-02,+8.41181450E-01,+1.33727790E-02,+1.41201760E-02,+8.40481380E-01,+1.33745930E-02,+1.41203050E-02,+8.40668410E-01,+1.33735560E-02,+1.41196570E-02,+8.41603570E-01,+1.33743340E-02,+1.41203050E-02
3.2380188899253732,+8.40059260E-01,+1.33740750E-02,+1.41199170E-02,+8.40607370E-01,+1.33725190E-02,+1.41199170E-02,+8.42125700E-01,+1.33727790E-02,+1.41190100E-02,+8.41668510E-01,+1.33756300E-02,+1.41210830E-02,+8.40946360E-01,+1.33727790E-02,+1.41190100E-02
3.247988572761194,+8.41721770E-01,+1.33745930E-02,+1.41203050E-02,+8.40999610E-01,+1.33732970E-02,+1.41195280E-02,+8.39887810E-01,+1.33734270E-02,+1.41192690E-02,+8.39082540E-01,+1.33735560E-02,+1.41205650E-02,+8.41198340E-01,+1.33736860E-02,+1.41206940E-02
3.257987406716418,+8.41311330E-01,+1.33720010E-02,+1.41197870E-02,+8.40489170E-01,+1.33745930E-02,+1.41193980E-02,+8.38744820E-01,+1.33731670E-02,+1.41191390E-02,+8.39531930E-01,+1.33722600E-02,+1.41195280E-02,+8.40594380E-01,+1.33744630E-02,+1.41188800E-02
3.267986240671642,+8.38930570E-01,+1.33744630E-02,+1.41208240E-02,+8.38223990E-01,+1.33748520E-02,+1.41210830E-02,+8.40072250E-01,+1.33730380E-02,+1.41195280E-02,+8.37943440E-01,+1.33738150E-02,+1.41208240E-02,+8.39765720E-01,+1.33736860E-02,+1.41195280E-02
3.2779850746268657,+8.38540900E-01,+1.33747230E-02,+1.41186210E-02,+8.37681070E-01,+1.33742040E-02,+1.41208240E-02,+8.39379970E-01,+1.33729080E-02,+1.41195280E-02,+8.37017370E-01,+1.33748520E-02,+1.41196570E-02,+8.39473480E-01,+1.33739450E-02,+1.41191390E-02
3.2879839085820897,+8.35975700E-01,+1.33756300E-02,+1.41216010E-02,+8.38136960E-01,+1.33736860E-02,+1.41206940E-02,+8.35582160E-01,+1.33736860E-02,+1.41183620E-02,+8.37470660E-01,+1.33742040E-02,+1.41214720E-02,+8.35245760E-01,+1.33736860E-02,+1.41191390E-02
3.2980118936567164,+8.35645800E-01,+1.33745930E-02,+1.41210830E-02,+8.36102990E-01,+1.33725190E-02,+1.41187500E-02,+8.34610630E-01,+1.33748520E-02,+1.41200460E-02,+8.35404220E-01,+1.33734270E-02,+1.41209530E-02,+8.36173130E-01,+1.33744630E-02,+1.41196570E-02
3.3080107276119404,+8.34669080E-01,+1.33727790E-02,+1.41190100E-02,+8.35532800E-01,+1.33752410E-02,+1.41201760E-02,+8.34832730E-01,+1.33734270E-02,+1.41213420E-02,+8.34031350E-01,+1.33732970E-02,+1.41209530E-02,+8.34206690E-01,+1.33740750E-02,+1.41197870E-02
3.3180095615671643,+8.33392320E-01,+1.33731670E-02,+1.41192690E-02,+8.34293710E-01,+1.33740750E-02,+1.41201760E-02,+8.33526100E-01,+1.33730380E-02,+1.41190100E-02,+8.33053330E-01,+1.33735560E-02,+1.41201760E-02,+8.33967710E-01,+1.33739450E-02,+1.41206940E-02
3.3280083955223883,+8.34302810E-01,+1.33727790E-02,+1.41193980E-02,+8.34041740E-01,+1.33747230E-02,+1.41187500E-02,+8.33900170E-01,+1.33723900E-02,+1.41192690E-02,+8.33384530E-01,+1.33725190E-02,+1.41197870E-02,+8.33670270E-01,+1.33739450E-02,+1.41193980E-02
3.337978078358209,+8.33315690E-01,+1.33734270E-02,+1.41199170E-02,+8.33400120E-01,+1.33735560E-02,+1.41196570E-02,+8.32629910E-01,+1.33735560E-02,+1.41188800E-02,+8.31693450E-01,+1.33732970E-02,+1.41201760E-02,+8.33774180E-01,+1.33723900E-02,+1.41195280E-02
3.3480060634328357,+8.32850710E-01,+1.33720010E-02,+1.41177140E-02,+8.31897360E-01,+1.33732970E-02,+1.41203050E-02,+8.32902660E-01,+1.33745930E-02,+1.41208240E-02,+8.32761090E-01,+1.33734270E-02,+1.41182320E-02,+8.32705240E-01,+1.33742040E-02,+1.41201760E-02
3.3580048973880596,+8.32702640E-01,+1.33740750E-02,+1.41187500E-02,+8.32598740E-01,+1.33739450E-02,+1.41200460E-02,+8.32423390E-01,+1.33731670E-02,+1.41188800E-02,+8.30594630E-01,+1.33747230E-02,+1.41206940E-02,+8.33307900E-01,+1.33731670E-02,+1.41203050E-02
3.3680037313432836,+8.31766180E-01,+1.33726490E-02,+1.41181020E-02,+8.30237450E-01,+1.33731670E-02,+1.41204350E-02,+8.32289610E-01,+1.33723900E-02,+1.41188800E-02,+8.32406510E-01,+1.33732970E-02,+1.41193980E-02,+8.32327280E-01,+1.33729080E-02,+1.41192690E-02
3.3780025652985075,+8.30403710E-01,+1.33743340E-02,+1.41190100E-02,+8.33044240E-01,+1.33730380E-02,+1.41187500E-02,+8.32249350E-01,+1.33738150E-02,+1.41187500E-02,+8.31879180E-01,+1.33739450E-02,+1.41195280E-02,+8.31320680E-01,+1.33732970E-02,+1.41206940E-02
3.3880013992537314,+8.32671470E-01,+1.33731670E-02,+1.41204350E-02,+8.32235060E-01,+1.33732970E-02,+1.41184910E-02,+8.31718130E-01,+1.33731670E-02,+1.41204350E-02,+8.31129750E-01,+1.33740750E-02,+1.41195280E-02,+8.29421790E-01,+1.33735560E-02,+1.41181020E-02
3.3980002332089554,+8.31966200E-01,+1.33740750E-02,+1.41200460E-02,+8.31812940E-01,+1.33738150E-02,+1.41195280E-02,+8.30304990E-01,+1.33726490E-02,+1.41187500E-02,+8.29465950E-01,+1.33739450E-02,+1.41201760E-02,+8.29720520E-01,+1.33726490E-02,+1.41195280E-02
3.407999067164179,+8.32067510E-01,+1.33743340E-02,+1.41193980E-02,+8.31463550E-01,+1.33735560E-02,+1.41188800E-02,+8.30427080E-01,+1.33735560E-02,+1.41200460E-02,+8.28917840E-01,+1.33736860E-02,+1.41191390E-02,+8.30151730E-01,+1.33729080E-02,+1.41193980E-02
3.41796875,+8.31985690E-01,+1.33726490E-02,+1.41182320E-02,+8.31334970E-01,+1.33744630E-02,+1.41203050E-02,+8.30140040E-01,+1.33729080E-02,+1.41199170E-02,+8.28723010E-01,+1.33735560E-02,+1.41188800E-02,+8.29412690E-01,+1.33726490E-02,+1.41196570E-02
3.4279967350746268,+8.31835020E-01,+1.33735560E-02,+1.41188800E-02,+8.31555770E-01,+1.33734270E-02,+1.41195280E-02,+8.29697140E-01,+1.33738150E-02,+1.41205650E-02,+8.29716620E-01,+1.33743340E-02,+1.41196570E-02,+8.28461950E-01,+1.33726490E-02,+1.41190100E-02
3.4379955690298507,+8.32145440E-01,+1.33732970E-02,+1.41186210E-02,+8.31948020E-01,+1.33736860E-02,+1.41190100E-02,+8.31559670E-01,+1.33740750E-02,+1.41197870E-02,+8.29551670E-01,+1.33727790E-02,+1.41200460E-02,+8.29633500E-01,+1.33727790E-02,+1.41190100E-02
3.4480235541044775,+8.29542580E-01,+1.33735560E-02,+1.41191390E-02,+8.31946720E-01,+1.33739450E-02,+1.41200460E-02,+8.32023350E-01,+1.33735560E-02,+1.41208240E-02,+8.31920740E-01,+1.33732970E-02,+1.41199170E-02,+8.31444070E-01,+1.33726490E-02,+1.41196570E-02
3.4580223880597014,+8.29162020E-01,+1.33732970E-02,+1.41197870E-02,+8.28112540E-01,+1.33740750E-02,+1.41197870E-02,+8.28541180E-01,+1.33730380E-02,+1.41184910E-02,+8.30221870E-01,+1.33729080E-02,+1.41178430E-02,+8.32327280E-01,+1.33740750E-02,+1.41178430E-02
3.4680212220149254,+8.31567460E-01,+1.33732970E-02,+1.41196570E-02,+8.30868690E-01,+1.33742040E-02,+1.41191390E-02,+8.28654180E-01,+1.33732970E-02,+1.41201760E-02,+8.28994470E-01,+1.33732970E-02,+1.41188800E-02,+8.27909920E-01,+1.33738150E-02,+1.41190100E-02
