0.5000291511194029,+3.17405670E-02
0.6000174906716418,+3.17918880E-02
0.7000058302238806,+3.18468380E-02
0.7999941697761194,+3.18989370E-02
0.8999825093283582,+3.20033930E-02
1.0,+3.20582130E-02
1.0999883395522387,+3.22112690E-02
1.2000058302238805,+3.22692000E-02
1.2999941697761195,+3.23744340E-02
1.4000116604477613,+3.24292540E-02
1.500029151119403,+3.25812760E-02
1.5999883395522387,+3.26893620E-02
1.7000058302238805,+3.27966690E-02
1.8000233208955223,+3.29536130E-02
1.9000116604477613,+3.30584580E-02
2.000029151119403,+3.31123720E-02
2.099988339552239,+3.33228400E-02
2.2000058302238807,+3.33260800E-02
2.2999941697761193,+3.35339560E-02
2.400011660447761,+3.36933640E-02
2.500029151119403,+3.38521220E-02
2.600017490671642,+3.40115290E-02
2.6999766791044775,+3.42733180E-02
2.8000233208955225,+3.43794590E-02
2.900011660447761,+3.46425460E-02
3.0,+3.47482990E-02
3.100017490671642,+3.49092600E-02
3.2000058302238807,+3.51706610E-02
3.3000233208955225,+3.53327890E-02
3.399982509328358,+3.55435160E-02
3.500029151119403,+3.59083390E-02
3.599988339552239,+3.61772560E-02
3.6999766791044775,+3.64923100E-02
3.8000233208955225,+3.69132490E-02
3.899982509328358,+3.72832530E-02
4.000029151119403,+3.75993440E-02
4.0999883395522385,+3.80712140E-02
4.199976679104478,+3.83930080E-02
4.299994169776119,+3.88166700E-02
4.4000116604477615,+3.92912600E-02
4.500029151119403,+3.98687530E-02
4.600017490671642,+4.03473610E-02
4.700005830223881,+4.10308660E-02
4.799994169776119,+4.16167810E-02
4.9000116604477615,+4.24091510E-02
5.000029151119403,+4.32494710E-02
5.0999883395522385,+4.40450780E-02
5.199976679104478,+4.49954250E-02
5.299994169776119,+4.59969650E-02
5.399982509328358,+4.71051670E-02
5.500029151119403,+4.81612690E-02
5.600017490671642,+4.93774260E-02
5.700005830223881,+5.07487120E-02
5.800023320895522,+5.22275640E-02
5.9000116604477615,+5.40253610E-02
6.000029151119403,+5.58157740E-02
6.100017490671642,+5.75590070E-02
6.199976679104478,+5.96242970E-02
6.299994169776119,+6.16807730E-02
6.399982509328358,+6.40591740E-02
6.500029151119403,+6.69069800E-02
6.5999883395522385,+6.98646880E-02
6.700005830223881,+7.26694690E-02
6.799994169776119,+7.61000830E-02
6.9000116604477615,+7.96888070E-02
7.000029151119403,+8.33853600E-02
7.0999883395522385,+8.75561130E-02
7.200005830223881,+9.16777490E-02
7.299994169776119,+9.57971820E-02
7.4000116604477615,+1.00159700E-01
7.500029151119403,+1.06324000E-01
7.600017490671642,+1.11525830E-01
7.700005830223881,+1.16388660E-01
7.799994169776119,+1.21737260E-01
7.9000116604477615,+1.27550870E-01
8.000029151119403,+1.33869700E-01
8.099988339552239,+1.41218520E-01
8.199976679104477,+1.48269910E-01
8.29999416977612,+1.57833250E-01
8.399982509328359,+1.65615870E-01
8.500029151119403,+1.75839000E-01
8.599988339552239,+1.84064540E-01
8.70000583022388,+1.84687980E-01
8.800023320895523,+1.85176340E-01
8.899982509328359,+1.88384460E-01
9.000029151119403,+1.88387060E-01
9.100017490671641,+1.88775420E-01
9.199976679104477,+1.86442700E-01
9.29999416977612,+1.80981100E-01
9.399982509328359,+1.69231830E-01
9.500029151119403,+1.52943110E-01
9.600017490671641,+1.39718370E-01
9.70000583022388,+1.28215880E-01
9.800023320895523,+1.18149880E-01
9.899982509328359,+1.12112900E-01
10.000029151119403,+1.05856420E-01
10.099988339552239,+9.76422830E-02
10.199976679104477,+8.97783470E-02
10.29999416977612,+8.36011420E-02
10.400011660447761,+7.91124820E-02
10.500029151119403,+7.42527790E-02
10.599988339552239,+7.01859630E-02
10.70000583022388,+6.66467460E-02
10.79999416977612,+6.27896200E-02
10.899982509328359,+5.83596700E-02
11.000029151119403,+5.36547090E-02
11.100017490671641,+4.93239020E-02
11.20000583022388,+4.56794490E-02
11.29999416977612,+4.33556120E-02
11.400011660447761,+4.24581390E-02
11.5,+4.20347410E-02
