+3.20099530E+00
+3.20089140E+00
+3.20106030E+00
+3.20055360E+00
+3.19724090E+00
+3.20222950E+00
+3.20873810E+00
+3.20981630E+00
+3.20947860E+00
+3.21193390E+00
+3.20850420E+00
+3.16654270E+00
+3.14817310E+00
+3.14640630E+00
+3.14736770E+00
+3.14771840E+00
+3.14033920E+00
+3.14052110E+00
+3.14152140E+00
+3.13871530E+00
+3.13285630E+00
+3.14036520E+00
+3.14128760E+00
+3.13353190E+00
+3.14009240E+00
+3.11805940E+00
+3.07170680E+00
+3.05772830E+00
+3.05601340E+00
+3.05868960E+00
+3.05788420E+00
+3.04447730E+00
+3.04627000E+00
+3.04619210E+00
+3.03970940E+00
+3.03721510E+00
+3.04766010E+00
+3.04927100E+00
+3.05189520E+00
+3.06992700E+00
+3.08704940E+00
+3.08717930E+00
+3.09081680E+00
+3.09683170E+00
+3.09998860E+00
+3.09718250E+00
+3.09639000E+00
+3.09458430E+00
+3.09875440E+00
+3.09957290E+00
+3.10384700E+00
+3.10401590E+00
+3.10371710E+00
+3.10745850E+00
+3.10541890E+00
+3.10810810E+00
+3.10919940E+00
+3.11009580E+00
+3.15148590E+00
+3.16607500E+00
+3.16950470E+00
+3.17197300E+00
+3.17450630E+00
+3.17572740E+00
+3.17883230E+00
+3.17616910E+00
+3.17750720E+00
+3.17006330E+00
+3.17477910E+00
+3.17770210E+00
+3.17865050E+00
+3.17966380E+00
+3.18002750E+00
+3.18197620E+00
+3.18753640E+00
+3.19164160E+00
+3.18166440E+00
+3.17693560E+00
+3.18019640E+00
+3.18024840E+00
+3.17658490E+00
+3.17842960E+00
+3.17872840E+00
+3.18053420E+00
+3.17936500E+00
+3.17749420E+00
+3.17663680E+00
+3.17567550E+00
+3.17603920E+00
+3.17498690E+00
+3.17576640E+00
+3.17874140E+00
+3.18191120E+00
+3.18154750E+00
+3.18093690E+00
+3.18070310E+00
+3.18107980E+00
+3.18441850E+00
+3.18857570E+00
+3.18831590E+00
+3.18382100E+00
+3.18192420E+00
+3.17558450E+00
+3.17841660E+00
+3.17955980E+00
+3.17902720E+00
+3.17791000E+00
+3.17829970E+00
+3.18102780E+00
+3.17935200E+00
+3.17585740E+00
+3.17114160E+00
+3.17579240E+00
+3.17724740E+00
+3.17589630E+00
+3.17570150E+00
+3.17609120E+00
+3.17797490E+00
+3.18024840E+00
+3.18071610E+00
+3.18227500E+00
+3.18318440E+00
+3.18374300E+00
+3.18426270E+00
+3.18548380E+00
+3.18358710E+00
+3.18275570E+00
+3.18288560E+00
+3.18083300E+00
+3.18109280E+00
+3.18574360E+00
+3.18917330E+00
+3.18748450E+00
+3.18822500E+00
+3.19396710E+00
+3.19309670E+00
+3.18973190E+00
+3.18730260E+00
+3.18486020E+00
+3.18289860E+00
+3.18140460E+00
+3.18410680E+00
+3.18660110E+00
+3.18657510E+00
+3.18219710E+00
+3.17953390E+00
+3.17901420E+00
+3.17954690E+00
+3.17832570E+00
+3.17915710E+00
+3.17832570E+00
+3.10908240E+00
+3.09354500E+00
+3.09219390E+00
+3.09260960E+00
+3.09069990E+00
+3.08807570E+00
+3.08956970E+00
+3.09007630E+00
+3.08762100E+00
+3.08549040E+00
+3.08620500E+00
+3.08681550E+00
+3.08668560E+00
+3.08720530E+00
+3.08921890E+00
+3.09153130E+00
+3.09171320E+00
+3.08724430E+00
+3.08695840E+00
+3.08850440E+00
+3.08934880E+00
+3.08740010E+00
+3.08450310E+00
+3.03812450E+00
+2.99990440E+00
+2.98683520E+00
+2.98043060E+00
+2.97791030E+00
+2.97442870E+00
+2.97442870E+00
+2.97844290E+00
+2.98091130E+00
+2.98026170E+00
+2.97945630E+00
+2.97784530E+00
+2.97483140E+00
+2.97322050E+00
+2.96763430E+00
+2.96417860E+00
